0.499946,0.499938,0.499935,0.499931,0.499924,0.499916,0.499907,0.499899,0.499891,0.499884,0.499879,0.499876,0.499875,0.499876,0.499879,0.499882,0.499887,0.499892,0.499897,0.499902,0.499906,0.49991,0.499913,0.499916,0.499918,0.499919,0.499921,0.499922,0.499922,0.499923,0.499923,0.499923,0.499923,0.499923,0.499923,0.499922,0.499922,0.499921,0.499919,0.499918,0.499916,0.499913,0.49991,0.499906,0.499902,0.499897,0.499892,0.499887,0.499882,0.499879,0.499876,0.499875,0.499876,0.499879,0.499884,0.499891,0.499899,0.499907,0.499916,0.499924,0.499931,0.499935,0.499938,0.499938
0.499938,0.499938,0.499935,0.499931,0.499924,0.499916,0.499907,0.499899,0.499891,0.499884,0.499879,0.499876,0.499875,0.499876,0.499879,0.499882,0.499887,0.499892,0.499897,0.499902,0.499906,0.49991,0.499913,0.499916,0.499918,0.499919,0.499921,0.499922,0.499922,0.499923,0.499923,0.499923,0.499923,0.499923,0.499923,0.499922,0.499922,0.499921,0.499919,0.499918,0.499916,0.499913,0.49991,0.499906,0.499902,0.499897,0.499892,0.499887,0.499882,0.499879,0.499876,0.499875,0.499876,0.499879,0.499884,0.499891,0.499899,0.499907,0.499916,0.499924,0.499931,0.499935,0.499938,0.499938
0.499935,0.499935,0.499933,0.499928,0.499922,0.499914,0.499906,0.499897,0.499889,0.499883,0.499878,0.499875,0.499874,0.499875,0.499878,0.499882,0.499887,0.499892,0.499897,0.499902,0.499906,0.49991,0.499913,0.499916,0.499918,0.499919,0.499921,0.499922,0.499923,0.499923,0.499924,0.499924,0.499924,0.499924,0.499923,0.499923,0.499922,0.499921,0.499919,0.499918,0.499916,0.499913,0.49991,0.499906,0.499902,0.499897,0.499892,0.499887,0.499882,0.499878,0.499875,0.499874,0.499875,0.499878,0.499883,0.499889,0.499897,0.499906,0.499914,0.499922,0.499928,0.499933,0.499935,0.499935
0.499931,0.499931,0.499928,0.499924,0.499918,0.49991,0.499902,0.499894,0.499886,0.49988,0.499875,0.499873,0.499872,0.499874,0.499876,0.499881,0.499885,0.499891,0.499896,0.499901,0.499905,0.499909,0.499913,0.499916,0.499918,0.49992,0.499921,0.499922,0.499923,0.499924,0.499924,0.499924,0.499924,0.499924,0.499924,0.499923,0.499922,0.499921,0.49992,0.499918,0.499916,0.499913,0.499909,0.499905,0.499901,0.499896,0.499891,0.499885,0.499881,0.499876,0.499874,0.499872,0.499873,0.499875,0.49988,0.499886,0.499894,0.499902,0.49991,0.499918,0.499924,0.499928,0.499931,0.499931
0.499924,0.499924,0.499922,0.499918,0.499912,0.499905,0.499897,0.499889,0.499882,0.499877,0.499872,0.49987,0.49987,0.499871,0.499875,0.499879,0.499884,0.499889,0.499895,0.4999,0.499905,0.499909,0.499913,0.499916,0.499918,0.49992,0.499922,0.499923,0.499924,0.499925,0.499925,0.499926,0.499926,0.499925,0.499925,0.499924,0.499923,0.499922,0.49992,0.499918,0.499916,0.499913,0.499909,0.499905,0.4999,0.499895,0.499889,0.499884,0.499879,0.499875,0.499871,0.49987,0.49987,0.499872,0.499877,0.499882,0.499889,0.499897,0.499905,0.499912,0.499918,0.499922,0.499924,0.499924
0.499916,0.499916,0.499914,0.49991,0.499905,0.499898,0.499891,0.499884,0.499878,0.499873,0.499869,0.499867,0.499867,0.499869,0.499872,0.499877,0.499882,0.499888,0.499894,0.499899,0.499904,0.499909,0.499913,0.499916,0.499919,0.499921,0.499923,0.499925,0.499926,0.499926,0.499927,0.499927,0.499927,0.499927,0.499926,0.499926,0.499925,0.499923,0.499921,0.499919,0.499916,0.499913,0.499909,0.499904,0.499899,0.499894,0.499888,0.499882,0.499877,0.499872,0.499869,0.499867,0.499867,0.499869,0.499873,0.499878,0.499884,0.499891,0.499898,0.499905,0.49991,0.499914,0.499916,0.499916
0.499907,0.499907,0.499906,0.499902,0.499897,0.499891,0.499885,0.499878,0.499873,0.499868,0.499865,0.499864,0.499865,0.499867,0.49987,0.499875,0.499881,0.499886,0.499892,0.499898,0.499904,0.499908,0.499913,0.499917,0.49992,0.499922,0.499925,0.499926,0.499928,0.499928,0.499929,0.499929,0.499929,0.499929,0.499928,0.499928,0.499926,0.499925,0.499922,0.49992,0.499917,0.499913,0.499908,0.499904,0.499898,0.499892,0.499886,0.499881,0.499875,0.49987,0.499867,0.499865,0.499864,0.499865,0.499868,0.499873,0.499878,0.499885,0.499891,0.499897,0.499902,0.499906,0.499907,0.499907
0.499899,0.499899,0.499897,0.499894,0.499889,0.499884,0.499878,0.499873,0.499868,0.499865,0.499862,0.499862,0.499862,0.499865,0.499869,0.499874,0.499879,0.499885,0.499891,0.499897,0.499903,0.499908,0.499913,0.499917,0.499921,0.499924,0.499926,0.499928,0.49993,0.499931,0.499932,0.499932,0.499932,0.499932,0.499931,0.49993,0.499928,0.499926,0.499924,0.499921,0.499917,0.499913,0.499908,0.499903,0.499897,0.499891,0.499885,0.499879,0.499874,0.499869,0.499865,0.499862,0.499862,0.499862,0.499865,0.499868,0.499873,0.499878,0.499884,0.499889,0.499894,0.499897,0.499899,0.499899
0.499891,0.499891,0.499889,0.499886,0.499882,0.499878,0.499873,0.499868,0.499864,0.499861,0.49986,0.499859,0.499861,0.499863,0.499867,0.499872,0.499878,0.499884,0.499891,0.499897,0.499903,0.499909,0.499914,0.499918,0.499922,0.499926,0.499928,0.499931,0.499932,0.499933,0.499934,0.499935,0.499935,0.499934,0.499933,0.499932,0.499931,0.499928,0.499926,0.499922,0.499918,0.499914,0.499909,0.499903,0.499897,0.499891,0.499884,0.499878,0.499872,0.499867,0.499863,0.499861,0.499859,0.49986,0.499861,0.499864,0.499868,0.499873,0.499878,0.499882,0.499886,0.499889,0.499891,0.499891
0.499884,0.499884,0.499883,0.49988,0.499877,0.499873,0.499868,0.499865,0.499861,0.499859,0.499858,0.499858,0.49986,0.499863,0.499867,0.499872,0.499877,0.499883,0.49989,0.499896,0.499903,0.499909,0.499914,0.499919,0.499923,0.499927,0.49993,0.499933,0.499935,0.499936,0.499937,0.499938,0.499938,0.499937,0.499936,0.499935,0.499933,0.49993,0.499927,0.499923,0.499919,0.499914,0.499909,0.499903,0.499896,0.49989,0.499883,0.499877,0.499872,0.499867,0.499863,0.49986,0.499858,0.499858,0.499859,0.499861,0.499865,0.499868,0.499873,0.499877,0.49988,0.499883,0.499884,0.499884
