0.499636,0.499634,0.499639,0.499647,0.49966,0.499676,0.499695,0.499715,0.499736,0.499757,0.499778,0.499797,0.499815,0.49983,0.499844,0.499856,0.499866,0.499874,0.499881,0.499886,0.49989,0.499894,0.499897,0.499899,0.499901,0.499903,0.499904,0.499905,0.499906,0.499906,0.499907,0.499907,0.499907,0.499907,0.499906,0.499906,0.499905,0.499904,0.499903,0.499901,0.499899,0.499897,0.499894,0.49989,0.499886,0.499881,0.499874,0.499866,0.499856,0.499844,0.49983,0.499815,0.499797,0.499778,0.499757,0.499736,0.499715,0.499695,0.499676,0.49966,0.499647,0.499639,0.499634,0.499634
0.499634,0.499634,0.499639,0.499647,0.49966,0.499676,0.499695,0.499715,0.499736,0.499757,0.499778,0.499797,0.499815,0.49983,0.499844,0.499856,0.499866,0.499874,0.499881,0.499886,0.49989,0.499894,0.499897,0.499899,0.499901,0.499903,0.499904,0.499905,0.499906,0.499906,0.499907,0.499907,0.499907,0.499907,0.499906,0.499906,0.499905,0.499904,0.499903,0.499901,0.499899,0.499897,0.499894,0.49989,0.499886,0.499881,0.499874,0.499866,0.499856,0.499844,0.49983,0.499815,0.499797,0.499778,0.499757,0.499736,0.499715,0.499695,0.499676,0.49966,0.499647,0.499639,0.499634,0.499634
0.499639,0.499639,0.499643,0.499651,0.499663,0.499679,0.499697,0.499716,0.499736,0.499757,0.499777,0.499796,0.499813,0.499829,0.499843,0.499854,0.499864,0.499873,0.499879,0.499885,0.499889,0.499893,0.499896,0.499898,0.4999,0.499902,0.499903,0.499904,0.499905,0.499905,0.499906,0.499906,0.499906,0.499906,0.499905,0.499905,0.499904,0.499903,0.499902,0.4999,0.499898,0.499896,0.499893,0.499889,0.499885,0.499879,0.499873,0.499864,0.499854,0.499843,0.499829,0.499813,0.499796,0.499777,0.499757,0.499736,0.499716,0.499697,0.499679,0.499663,0.499651,0.499643,0.499639,0.499639
0.499647,0.499647,0.499651,0.499659,0.49967,0.499684,0.499701,0.499719,0.499738,0.499757,0.499776,0.499794,0.499811,0.499827,0.49984,0.499852,0.499862,0.49987,0.499877,0.499883,0.499887,0.499891,0.499894,0.499896,0.499898,0.4999,0.499901,0.499902,0.499903,0.499904,0.499904,0.499904,0.499904,0.499904,0.499904,0.499903,0.499902,0.499901,0.4999,0.499898,0.499896,0.499894,0.499891,0.499887,0.499883,0.499877,0.49987,0.499862,0.499852,0.49984,0.499827,0.499811,0.499794,0.499776,0.499757,0.499738,0.499719,0.499701,0.499684,0.49967,0.499659,0.499651,0.499647,0.499647
0.49966,0.49966,0.499663,0.49967,0.49968,0.499692,0.499706,0.499723,0.49974,0.499758,0.499775,0.499792,0.499808,0.499823,0.499836,0.499848,0.499858,0.499867,0.499874,0.499879,0.499884,0.499888,0.499891,0.499894,0.499896,0.499898,0.499899,0.4999,0.499901,0.499902,0.499902,0.499902,0.499902,0.499902,0.499902,0.499901,0.4999,0.499899,0.499898,0.499896,0.499894,0.499891,0.499888,0.499884,0.499879,0.499874,0.499867,0.499858,0.499848,0.499836,0.499823,0.499808,0.499792,0.499775,0.499758,0.49974,0.499723,0.499706,0.499692,0.49968,0.49967,0.499663,0.49966,0.49966
0.499676,0.499676,0.499679,0.499684,0.499692,0.499702,0.499714,0.499728,0.499743,0.499759,0.499775,0.49979,0.499805,0.499819,0.499832,0.499844,0.499854,0.499862,0.499869,0.499875,0.49988,0.499884,0.499888,0.49989,0.499893,0.499894,0.499896,0.499897,0.499898,0.499898,0.499899,0.499899,0.499899,0.499899,0.499898,0.499898,0.499897,0.499896,0.499894,0.499893,0.49989,0.499888,0.499884,0.49988,0.499875,0.499869,0.499862,0.499854,0.499844,0.499832,0.499819,0.499805,0.49979,0.499775,0.499759,0.499743,0.499728,0.499714,0.499702,0.499692,0.499684,0.499679,0.499676,0.499676
0.499695,0.499695,0.499697,0.499701,0.499706,0.499714,0.499724,0.499735,0.499747,0.499761,0.499774,0.499789,0.499802,0.499816,0.499828,0.499839,0.499849,0.499858,0.499865,0.499871,0.499876,0.49988,0.499884,0.499887,0.499889,0.499891,0.499892,0.499893,0.499894,0.499895,0.499895,0.499895,0.499895,0.499895,0.499895,0.499894,0.499893,0.499892,0.499891,0.499889,0.499887,0.499884,0.49988,0.499876,0.499871,0.499865,0.499858,0.499849,0.499839,0.499828,0.499816,0.499802,0.499789,0.499774,0.499761,0.499747,0.499735,0.499724,0.499714,0.499706,0.499701,0.499697,0.499695,0.499695
0.499715,0.499715,0.499716,0.499719,0.499723,0.499728,0.499735,0.499743,0.499753,0.499764,0.499775,0.499788,0.4998,0.499812,0.499824,0.499835,0.499844,0.499853,0.49986,0.499866,0.499872,0.499876,0.49988,0.499882,0.499885,0.499887,0.499888,0.499889,0.49989,0.499891,0.499891,0.499891,0.499891,0.499891,0.499891,0.49989,0.499889,0.499888,0.499887,0.499885,0.499882,0.49988,0.499876,0.499872,0.499866,0.49986,0.499853,0.499844,0.499835,0.499824,0.499812,0.4998,0.499788,0.499775,0.499764,0.499753,0.499743,0.499735,0.499728,0.499723,0.499719,0.499716,0.499715,0.499715
0.499736,0.499736,0.499736,0.499738,0.49974,0.499743,0.499747,0.499753,0.49976,0.499768,0.499778,0.499788,0.499799,0.49981,0.499821,0.499831,0.49984,0.499849,0.499856,0.499862,0.499868,0.499872,0.499875,0.499878,0.499881,0.499882,0.499884,0.499885,0.499886,0.499887,0.499887,0.499887,0.499887,0.499887,0.499887,0.499886,0.499885,0.499884,0.499882,0.499881,0.499878,0.499875,0.499872,0.499868,0.499862,0.499856,0.499849,0.49984,0.499831,0.499821,0.49981,0.499799,0.499788,0.499778,0.499768,0.49976,0.499753,0.499747,0.499743,0.49974,0.499738,0.499736,0.499736,0.499736
0.499757,0.499757,0.499757,0.499757,0.499758,0.499759,0.499761,0.499764,0.499768,0.499774,0.499781,0.49979,0.499799,0.499809,0.499819,0.499828,0.499837,0.499845,0.499853,0.499859,0.499864,0.499868,0.499872,0.499875,0.499877,0.499879,0.49988,0.499881,0.499882,0.499883,0.499883,0.499883,0.499883,0.499883,0.499883,0.499882,0.499881,0.49988,0.499879,0.499877,0.499875,0.499872,0.499868,0.499864,0.499859,0.499853,0.499845,0.499837,0.499828,0.499819,0.499809,0.499799,0.49979,0.499781,0.499774,0.499768,0.499764,0.499761,0.499759,0.499758,0.499757,0.499757,0.499757,0.499757
